id	filename	protocol	dataType	analysisType	antibody	donor	group	mnemonic	stdName	edaccName	anatomy	type	age	sex	solidLiquid	ethnicity	singledonorComposite
E114-H3K27me3	E114-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K36me3	E114-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K4me1	E114-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K4me2	E114-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K4me3	E114-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K79me2	E114-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K9ac	E114-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H3K9me3	E114-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E114-H4K20me1	E114-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E114	ENCODE2012	LNG.A549.ETOH002.CNCR	A549 EtOH 0.02pct Lung Carcinoma Cell Line	A549_EtOH_0.02pct_Lung_Carcinoma	LUNG	CellLine		Male			SD
E115-H2A.Z	E115-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K27ac	E115-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K27me3	E115-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K36me3	E115-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K4me1	E115-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K4me2	E115-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K4me3	E115-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K79me2	E115-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K9ac	E115-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H3K9me3	E115-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E115-H4K20me1	E115-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E115	ENCODE2012	BLD.DND41.CNCR	Dnd41 TCell Leukemia Cell Line	Dnd41_TCell_Leukemia	BLOOD	CellLine		Male			SD
E116-DNase.macs2	E116-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H2A.Z	E116-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K27ac	E116-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K27me3	E116-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K36me3	E116-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K4me1	E116-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K4me2	E116-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K4me3	E116-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K79me2	E116-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K9ac	E116-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H3K9me3	E116-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E116-H4K20me1	E116-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E116	ENCODE2012	BLD.GM12878	GM12878 Lymphoblastoid Cells	GM12878_Lymphoblastoid	BLOOD	PrimaryCulture		Female		Caucasian	SD
E117-DNase.macs2	E117-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H2A.Z	E117-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K27ac	E117-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K27me3	E117-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K36me3	E117-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K4me1	E117-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K4me2	E117-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K4me3	E117-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K79me2	E117-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K9ac	E117-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H3K9me3	E117-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E117-H4K20me1	E117-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E117	ENCODE2012	CRVX.HELAS3.CNCR	HeLa-S3 Cervical Carcinoma Cell Line	HeLa-S3_Cervical_Carcinoma	CERVIX	CellLine		Female			SD
E118-DNase.macs2	E118-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H2A.Z	E118-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K27ac	E118-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K27me3	E118-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K36me3	E118-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K4me1	E118-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K4me2	E118-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K4me3	E118-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K79me2	E118-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K9ac	E118-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H3K9me3	E118-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E118-H4K20me1	E118-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E118	ENCODE2012	LIV.HEPG2.CNCR	HepG2 Hepatocellular Carcinoma Cell Line	HepG2_Hepatocellular_Carcinoma	LIVER	CellLine		Male			SD
E119-DNase.macs2	E119-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H2A.Z	E119-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K27ac	E119-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K27me3	E119-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K36me3	E119-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K4me1	E119-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K4me2	E119-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K4me3	E119-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K79me2	E119-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K9ac	E119-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H3K9me3	E119-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E119-H4K20me1	E119-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E119	ENCODE2012	BRST.HMEC	HMEC Mammary Epithelial Primary Cells	HMEC_Mammary_Epithelial	BREAST	PrimaryCulture		Unknown			SD
E120-DNase.macs2	E120-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H2A.Z	E120-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K27ac	E120-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K27me3	E120-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K36me3	E120-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K4me1	E120-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K4me2	E120-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K4me3	E120-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K79me2	E120-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K9ac	E120-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H3K9me3	E120-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E120-H4K20me1	E120-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E120	ENCODE2012	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cells	HSMM_Skeletal_Muscle_Myoblasts	MUSCLE	PrimaryCulture		Unknown			SD
E121-DNase.macs2	E121-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H2A.Z	E121-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K27ac	E121-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K27me3	E121-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K36me3	E121-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K4me1	E121-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K4me2	E121-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K4me3	E121-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K79me2	E121-H3K79me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K79me2	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K9ac	E121-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H3K9me3	E121-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E121-H4K20me1	E121-H4K20me1.narrowPeak	ChIP-seq	histone	narrowPeak	H4K20me1	E121	ENCODE2012	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	MUSCLE	PrimaryCulture		Unknown			SD
E122-DNase.macs2	E122-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H2A.Z	E122-H2A.Z.narrowPeak	ChIP-seq	histone	narrowPeak	H2A.Z	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H3K27ac	E122-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H3K27me3	E122-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H3K36me3	E122-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H3K4me1	E122-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
E122-H3K4me2	E122-H3K4me2.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me2	E122	ENCODE2012	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Primary Cells	HUVEC_Umbilical_Vein_Endothelial_Cells	VASCULAR	PrimaryCulture		Unknown			SD
